Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro)
61,271,2003,11,250000,1400,0,1,1500
5,94,2013,10,180000,2000,4,0,14000
45,296,2012,9,250000,2200,0,1,13000
70,308,2008,4,174500,1400,4,1,6499
61,271,2005,6,200000,1400,0,1,3100
70,308,2002,4,300000,1400,4,1,3600
31,101,2003,10,215000,1600,4,1,2600
45,387,2000,9,279000,2700,0,0,7399
70,592,2005,3,250000,2500,0,0,4000
60,338,2001,1,200000,1900,0,1,1000
17,428,2001,11,301000,1600,4,0,2000
51,122,2001,11,240000,1200,4,1,2500
51,122,2011,11,180000,1300,0,1,6000
5,94,2005,10,200000,2000,4,0,4900
51,211,2005,11,235000,1300,0,1,4200
5,80,1990,11,20000,1900,0,1,1600
6,43,1996,10,357548,1600,4,1,1600
70,446,2007,11,237478,2000,0,1,4200
32,477,2016,3,108700,1500,0,0,15650
51,122,2009,10,125000,1600,4,1,4200
50,401,1996,10,360000,1993,4,1,2700
60,335,2009,4,113357,1422,0,1,4599
16,381,2008,10,330000,1390,3,1,2400
60,107,2011,6,136703,1400,4,1,9200
70,446,2017,10,84000,1800,4,0,14500
70,446,1994,11,416000,1897,0,1,1050
51,219,2004,4,187000,1400,4,0,3300
70,446,1994,11,215524,2000,3,1,1100
69,26,1996,10,61000,1300,4,1,1000
51,122,2006,11,306000,1600,3,1,4000
55,532,2015,6,130000,1461,0,1,5100
67,328,2000,6,184000,2496,0,1,4500
61,570,2007,10,225000,1800,3,1,5300
52,61,2004,11,305000,1600,0,1,4300
48,210,2005,4,133000,1149,4,1,2800
62,284,2004,4,209365,1100,4,1,2200
3,323,2005,10,275000,1900,0,1,3500
70,343,2002,10,245000,1800,3,0,3300
45,89,2009,4,178000,1500,3,0,5200
67,217,2007,10,150000,1398,4,1,6000
70,446,1992,10,340000,2000,3,1,1300
45,628,2003,6,280000,2200,0,1,4500
67,124,2008,4,263000,1400,0,1,5690
6,67,2007,10,270000,2500,3,0,9200
69,36,1995,9,10000,1700,4,1,2500
70,542,2000,6,330000,1900,0,1,2700
6,640,2005,3,272000,2000,0,1,7800
71,643,2009,9,290099,2400,0,0,15099
61,570,2016,10,170000,2000,0,0,18900
30,203,2012,10,200000,1800,4,0,7000
23,259,1995,11,258800,1598,4,1,900
70,456,1997,10,100000,1600,4,1,1200
70,308,2004,4,140000,2000,0,1,5500
36,561,2005,3,162000,2000,0,1,7000
71,517,2005,10,260000,1990,0,1,1500
61,271,2016,11,210000,1400,0,1,6799
61,271,2010,4,187500,1200,4,1,3500
16,242,2011,3,174000,1500,0,1,7700
22,476,2005,6,240152,1248,0,1,2200
55,355,2003,6,265000,1900,0,1,1500
23,275,2008,4,190000,1300,4,1,4500
61,271,2008,11,321560,1198,0,1,3750
5,92,2007,4,280000,1900,0,1,4300
6,43,1993,10,332000,1800,4,1,1500
45,243,1998,11,288000,2000,4,1,4000
61,570,2016,10,123000,2000,0,0,12900
70,182,2006,7,250000,1900,0,1,2550
70,446,2007,10,248000,1896,0,1,6500
67,124,2008,10,245000,1400,0,0,6999
45,541,1993,10,400000,2000,4,1,3900
23,594,2004,6,312000,1800,3,1,2990
70,447,2012,10,97176,1980,4,0,11500
67,623,2011,4,168080,1400,0,1,6300
30,102,1996,10,284000,1800,3,1,1950
61,429,2018,11,102700,1400,3,0,13999
70,599,1995,6,100000,2400,0,1,3700
52,18,2004,11,111111,1400,0,1,2599
70,593,2007,11,251663,1900,0,0,6100
52,61,2006,2,287000,2700,0,0,2700
5,94,2006,11,340000,1968,0,1,7000
70,599,2013,6,192426,2000,0,0,16399
61,429,2006,4,350000,1900,0,0,6800
45,243,2007,10,273000,1800,3,0,8800
61,271,2008,4,186000,1200,3,1,3200
23,291,2015,10,60000,2000,5,0,14200
35,311,2003,9,217000,2700,0,0,7200
67,124,2011,4,159000,1364,0,1,6500
61,570,2014,10,130000,1789,4,0,12000
64,283,2007,9,180843,2500,3,0,5500
44,14,2009,4,170000,1388,0,1,5400
45,243,2003,10,163000,2700,0,0,4000
70,114,2018,3,25000,2000,4,0,22000
70,588,2020,3,25000,2000,4,0,19000
23,301,2005,6,165000,1900,0,1,3050
6,67,2007,11,221000,2500,0,0,6400
67,129,2005,6,175000,2000,0,1,3800
45,243,2012,10,183541,2200,0,0,9900
45,151,2005,10,270000,1796,4,1,5500
44,77,1994,11,260000,2000,4,1,1400
36,195,2009,11,115000,1400,4,1,5200
30,102,2003,10,250000,2000,3,1,3900
15,159,2004,0,190000,1600,4,0,3200
30,174,1998,9,15000,2000,4,1,3000
15,651,2005,5,240000,1000,4,1,850
6,15,2016,6,192000,1500,0,1,10700
22,106,2006,10,200000,1200,3,1,998
52,445,1998,6,100000,1900,0,1,1100
67,655,2012,4,240000,1500,2,0,8250
70,182,2005,11,310000,1598,4,1,4300
51,122,1994,11,111111,1600,4,1,1100
70,446,1990,10,300000,1920,4,1,600
31,604,2011,3,175000,2000,0,0,12500
6,43,2006,10,195000,2000,0,0,7190
67,217,2004,4,374509,1400,0,0,5500
16,526,2010,4,118250,1400,3,1,3500
16,240,2013,6,135561,1197,4,1,5900
55,402,2013,11,160000,1500,0,1,6200
6,67,2006,10,310000,2500,4,0,7800
50,484,2016,3,49500,1200,4,0,11400
61,429,2013,4,128000,1200,4,0,6800
60,216,2002,11,111111,1400,4,1,2000
61,509,2009,6,185000,1200,3,1,4300
69,36,2003,10,180000,1700,4,1,2900
67,124,2009,4,245000,1400,0,1,6000
5,96,2008,11,300000,1968,0,0,8490
61,271,2017,11,27200,1200,4,1,9900
70,446,2012,11,149500,1400,4,0,8449
16,242,2019,9,55890,1500,0,1,12555
55,402,2011,11,220356,1500,0,1,5300
61,570,2018,10,127000,2000,0,0,23500
23,280,2000,4,201895,1400,4,1,2100
70,446,2013,10,145000,1400,3,0,9199
44,390,2002,6,400000,2000,3,1,2700
13,130,2006,10,138823,1399,4,1,2250
51,211,2006,1,123456,1300,0,1,1800
55,355,2005,11,123456,1500,0,1,1200
36,553,2004,9,123456,2500,0,0,3800
70,446,2006,10,123456,2000,4,0,3500
23,280,2003,11,123456,1800,0,1,1800
61,429,2018,10,68000,1600,3,1,10400
55,532,2006,5,290000,1900,0,1,4000
5,96,1999,10,350000,2500,0,1,3400
6,43,2011,10,188345,1995,0,1,11500
5,1,1993,10,100000,2400,3,1,1500
23,291,2013,10,120788,2000,5,0,12499
55,532,2007,11,290000,1500,0,1,3500
61,271,2010,11,211000,1200,0,1,6000
5,94,1996,10,340000,1800,4,1,1950
55,355,2000,5,190000,1900,0,1,1750
50,484,2014,3,161000,1500,0,1,10600
65,627,2018,3,52000,1600,3,1,11500
50,484,2012,3,185000,1600,4,1,8500
48,438,2016,3,123000,1998,5,0,15300
61,657,2012,9,210000,1200,4,1,7500
51,122,1999,11,248000,1600,4,1,3200
39,497,2008,9,25000,2700,0,0,5000
5,575,2007,2,180000,2000,4,1,8500
55,314,2010,6,281000,1496,0,1,4500
48,556,2004,11,184000,1300,4,1,3000
67,217,2006,11,180000,1400,0,0,5490
61,272,2010,4,159000,1400,4,0,6999
52,18,2000,4,300000,1896,0,1,1400
55,402,2016,11,176000,1500,0,0,9800
31,670,2010,3,200000,2000,0,0,11800
51,616,1995,10,111111,1600,3,1,1550
67,129,2006,6,253500,2000,0,1,4500
23,409,2012,10,125000,1600,3,1,6800
35,450,2015,3,86000,2400,4,0,6600
67,466,2011,4,180000,1796,4,0,7499
67,500,2006,3,264000,2200,0,1,8700
55,402,2011,9,212000,1461,0,0,5999
45,243,1999,10,380000,2200,0,0,5700
30,102,1995,10,400000,2000,4,1,1000
16,381,2007,10,220100,1400,3,1,2100
16,382,2010,11,220100,1400,3,1,3100
31,604,2016,9,113000,1600,4,0,16850
55,21,1989,10,173000,1700,4,1,800
50,484,2012,9,107000,1500,0,1,9999
6,67,2004,10,291200,2497,0,0,9500
15,348,2001,6,220000,1997,0,1,2300
45,243,2013,10,113600,2143,0,0,19000
50,347,2012,3,140000,1600,4,0,9850
45,243,2004,10,221000,2700,0,0,4400
23,291,2017,10,79800,2000,2,0,16500
55,402,2013,11,160000,1500,0,1,8199
70,343,2009,10,179000,2000,0,0,6300
70,588,2012,9,185255,1390,4,1,11000
70,446,2017,10,75000,1400,4,0,16600
61,570,2011,10,261000,2000,4,0,9500
32,477,2017,10,5000,2200,0,0,22000
38,386,2001,11,198520,1900,0,1,750
6,67,2001,11,28400,2500,0,1,1250
70,446,2012,11,156000,1400,3,1,8399
50,485,2011,3,171000,1500,0,1,8999
67,466,2008,4,191252,1500,2,0,6980
70,343,2012,10,240000,1400,2,0,7800
6,67,2000,10,232700,2171,4,1,4800
31,604,2016,3,150330,1999,0,0,14999
50,636,2005,11,208000,2000,4,1,5650
55,532,2010,6,110000,1400,4,1,5700
71,609,2003,11,311000,1870,0,1,3590
50,109,2004,4,285000,1500,0,1,3000
67,217,2008,10,180000,1400,4,1,6300
51,118,2012,4,137000,1400,5,0,10700
16,381,2006,4,22549,1400,3,1,2250
6,67,1995,10,320000,2000,4,1,3500
6,67,1995,10,30000,1998,4,1,3500
45,625,2004,6,440000,2200,0,1,8100
51,122,2009,11,222000,1300,0,1,5000
16,380,2012,6,163000,1461,0,1,6600
18,654,2001,4,299857,1300,4,0,1800
6,43,1998,10,333829,1900,4,1,3750
45,151,2006,11,320000,1800,4,1,5800
31,552,2013,10,178000,2000,3,0,8300
6,43,2015,10,240000,1995,0,0,15000
67,128,2002,10,280000,2000,4,1,3500
61,429,2010,11,242000,1400,4,0,6300
67,217,2005,4,223000,2000,0,1,3600
70,599,1997,6,285000,2400,0,1,2999
47,214,2004,2,300000,1400,0,1,3800
67,500,2011,3,262000,2200,0,0,12499
55,355,2002,6,230000,1900,0,1,2800
70,593,2010,11,250000,1900,0,0,8000
17,354,2004,4,173960,1450,4,1,2200
5,96,2000,10,298000,1800,4,1,4200
70,308,2002,4,200041,1600,4,1,2999
5,96,1996,10,220755,2000,4,1,2500
70,147,2001,10,28965,2000,3,0,2900
31,604,2016,3,158807,1699,0,0,14000
67,655,2006,4,240000,1400,0,1,4600
67,470,2014,11,120000,1800,3,0,10500
5,96,2016,1,104644,2000,0,0,20700
23,409,2001,11,300000,2000,3,0,3700
50,636,2004,3,313000,2500,3,0,5000
5,94,2006,10,262550,1900,0,1,6850
71,643,2015,9,193000,2000,0,1,17250
6,67,1995,10,270000,1995,4,1,2500
31,528,2013,9,185000,2200,0,0,17800
51,403,2006,1,210457,1300,0,1,3560
36,619,2010,6,171000,1400,0,1,5700
45,243,2008,10,245000,2200,0,0,10500
70,593,2006,6,155000,1400,4,1,5000
67,128,2004,10,190000,1998,4,1,6000
15,143,2009,11,24000,1400,3,1,3400
50,109,1996,10,320000,1400,4,1,900
69,36,2002,9,20000,1700,4,1,2500
55,369,2001,10,200000,1778,4,1,2200
55,279,2010,10,170000,1500,0,1,5500
30,203,2016,10,82300,1496,4,0,13800
52,51,1991,2,283868,1900,0,1,15000
61,429,2010,11,240000,1400,4,1,5850
5,96,2013,10,190000,1986,4,0,15000
44,72,2007,11,170000,2000,3,0,3700
61,271,2004,11,295000,1400,0,1,3300
51,122,1996,11,18000,1400,4,1,1550
70,446,2002,11,330000,1898,0,0,2500
51,122,1992,11,240000,1600,4,1,800
64,283,2008,9,215000,2000,3,1,8800
55,207,2008,10,135000,1500,0,1,3350
67,470,2013,11,110000,1800,2,0,9400
55,532,2006,6,230000,1900,0,1,4000
70,446,2014,11,200000,1600,0,1,10999
45,243,2005,4,310000,2200,0,0,7500
5,94,2014,11,181000,1999,0,0,17000
52,60,2000,10,350000,1850,4,1,1700
6,43,2007,10,174000,2000,0,1,7200
6,43,1999,10,298000,2000,0,1,2350
70,308,1990,4,222222,1300,4,1,650
16,380,2012,6,230000,1500,0,1,6700
61,570,2011,10,141000,1800,4,0,9800
30,342,2002,4,227205,1246,4,1,3300
70,446,2009,10,125000,1800,4,1,6100
51,122,2001,11,280000,1700,0,1,2700
31,604,2019,3,14500,2000,4,0,21600
31,604,2019,9,14500,2000,4,0,21500
44,649,1994,10,300000,2000,4,1,900
51,351,1991,11,10000,1700,0,1,750
67,124,2012,4,148670,1400,0,1,7500
6,43,2004,2,7777,2000,0,1,3000
67,186,2020,10,77926,2500,2,0,16000
31,552,2006,10,290876,2000,0,0,4500
36,425,2019,3,37749,1600,2,0,8300
67,500,2012,9,165000,2000,4,0,7100
36,561,2012,3,47000,2000,4,0,8150
31,604,2007,9,135000,2700,3,0,3900
70,446,1990,11,200000,1800,4,1,800
61,429,2005,11,235000,1600,4,1,5650
67,500,2007,3,126500,2400,3,1,5100
67,655,2006,4,98000,1000,4,0,2700
70,308,2008,4,115000,1400,4,0,2999
61,570,2017,10,81000,2000,0,0,22200
70,456,2010,4,102000,1400,4,0,4200
36,504,2014,10,57000,1600,4,0,4400
61,271,2015,4,45000,1200,4,1,3700
31,399,2010,4,136000,1500,0,1,2700
61,570,2011,10,180000,1900,0,1,6300
5,94,1995,10,240000,1800,4,0,1900
65,116,2012,4,75000,1000,4,1,2150
44,14,2009,4,89250,1400,4,1,2600
60,335,2004,4,123000,1400,4,1,1550
16,381,2006,11,196000,1400,4,1,1550
67,607,2012,4,125000,1400,0,1,3700
44,14,2007,4,248000,1400,0,1,3800
16,381,2006,10,350000,1400,4,1,1700
22,476,2001,4,180000,1900,0,1,1650
50,636,2006,9,180000,2200,0,1,2600
13,630,2011,10,115000,1400,1,0,9700
70,456,2011,4,180000,1200,4,1,4200
67,124,2013,4,172800,1400,4,1,8699
70,446,1998,10,200000,1600,4,1,2000
31,665,2012,10,175000,2000,4,0,7500
45,243,2007,10,237000,2200,0,0,9700
16,381,2007,11,331000,1500,0,1,3700
71,643,2016,3,160000,2400,0,0,20200
70,542,2002,6,223000,1900,0,1,3200
70,446,2012,11,190000,1400,3,0,8500
40,256,2013,10,137000,2500,2,0,15700
64,225,2015,3,175689,2000,2,0,12000
61,429,2008,4,232000,1600,4,1,3999
36,553,2010,9,220000,2200,0,1,7000
55,402,2013,11,165509,1500,0,1,6600
41,150,2008,10,100000,1300,4,1,1400
67,186,2006,10,250333,2400,3,1,5000
70,446,2011,10,185000,1900,0,1,6500
16,381,2006,10,120000,1400,4,1,3299
51,122,1994,4,250000,1600,4,0,1000
6,43,2017,10,104000,2000,4,0,15800
55,402,2004,4,345000,1500,0,1,2400
50,540,1998,6,290000,2300,0,1,1900
55,206,2000,4,181000,1200,4,1,1900
45,243,2003,10,320857,2700,0,0,2999
67,655,2012,4,160000,1400,0,1,6500
16,242,2015,3,163000,1500,0,1,9300
51,122,1996,4,300000,1400,4,1,1500
5,1,1994,11,11111,2000,3,1,1500
55,605,1997,4,155000,1200,4,1,1000
55,314,2014,6,172000,1461,0,1,7899
67,500,2007,9,200000,2362,3,0,8500
23,280,2012,11,150000,1000,4,1,5200
32,477,2016,9,105700,1500,0,0,15700
48,438,2014,9,168000,1998,5,0,12900
69,26,1999,10,115000,1500,4,1,1200
67,186,2012,10,160000,2500,4,0,11500
50,484,2008,3,268000,1450,0,1,6350
70,182,2008,6,278542,1592,3,1,4700
22,237,2018,5,40000,1300,0,1,9000
55,369,2003,11,380000,1600,3,1,2700
51,122,2010,4,163000,1248,0,1,5600
61,429,2001,10,300000,1600,3,1,3000
45,151,1997,10,200000,2151,0,0,4000
30,203,2008,10,190000,1300,2,0,4800
55,402,2017,11,180560,1461,0,0,9700
67,217,2015,10,60000,1800,4,0,9200
30,203,2007,10,250000,1300,2,0,4800
67,218,2003,5,370000,2000,0,1,4500
55,532,2006,6,230000,1500,0,1,2900
67,298,2012,2,49000,2000,4,0,17000
23,280,2016,11,139000,1500,0,1,9000
70,446,2000,10,170000,1600,4,1,3100
70,593,2003,6,187000,1600,4,1,4300
45,243,2001,11,300000,2200,0,1,4200
61,570,2016,10,182000,1600,0,0,14999
48,438,2015,3,167000,2000,5,0,15500
5,478,2016,3,46000,2000,4,0,21499
67,500,2011,3,199900,2200,0,0,13900
23,291,2018,4,45500,2000,5,0,16499
70,343,2018,10,26000,1400,4,0,13500
30,102,2019,10,37000,2000,2,0,18900
45,387,2012,3,210000,2200,0,0,24499
67,124,2007,4,268000,1400,0,1,6299
70,308,2017,4,49000,2000,4,0,14999
45,296,2012,3,136000,2200,0,0,18499
6,640,2016,3,198000,2000,0,0,20999
45,243,2014,0,75000,1991,4,0,21000
52,445,2004,5,300000,2000,0,1,2100
55,407,2006,11,259500,1500,0,1,3750
44,72,2006,10,367000,1800,3,1,4399
45,243,2000,10,111112,2700,0,0,5999
50,405,1994,4,380000,1000,4,1,1200
45,151,2005,10,250000,2700,0,0,2900
31,604,2006,4,270356,2000,3,1,6500
45,243,2015,10,175800,2200,0,0,17500
23,259,2001,11,320000,1800,0,1,1200
31,604,2012,9,120000,2000,4,1,10000
67,128,2004,11,200000,2000,0,1,2400
31,604,2012,9,100000,2000,4,1,9500
67,124,2008,4,268000,1400,0,1,5499
65,344,2006,9,130000,1300,4,1,6000
70,446,1990,10,4257,1800,3,1,1250
55,402,2013,11,233890,1500,0,1,6300
70,343,2012,10,150000,2000,4,0,7500
51,616,1998,4,290000,2000,4,1,2000
45,541,1992,10,364000,1983,3,1,2700
70,308,1992,4,111111,1300,4,1,850
69,29,1992,11,68000,1500,4,1,650
51,122,1999,11,11111,1600,3,1,1500
51,122,2004,11,176268,1600,4,1,1500
15,164,2017,6,161000,1600,0,1,11999
44,72,2006,11,270000,2300,3,1,5000
51,219,2013,4,172000,1300,0,1,5450
51,122,2005,4,300002,1600,3,1,3850
23,259,1991,1,11111,1849,0,1,799
16,242,2014,3,160000,1500,0,1,8200
13,130,2013,10,145000,1400,4,1,5100
67,500,2018,3,37176,2500,2,0,19600
50,359,2020,3,55389,1600,4,0,11000
70,446,2017,10,79403,1800,4,0,9000
13,600,2016,3,49500,1500,4,0,9800
71,521,2011,10,262200,2000,0,0,10999
16,242,2018,3,70000,1500,0,1,12600
70,446,2011,10,172000,1400,4,1,8500
5,96,2004,11,249500,2500,0,0,6000
36,504,2002,11,263000,1350,4,1,1950
65,315,1991,9,277500,1600,4,0,1150
65,344,2008,9,300000,1300,4,1,5000
55,402,2006,10,250000,1600,4,1,2750
70,592,2005,3,285000,2500,0,0,7700
6,43,2008,10,270150,2000,4,1,6000
70,446,2001,10,300000,1800,4,1,2800
70,620,1995,4,200000,1800,4,1,1500
23,275,1995,2,44250,1100,4,1,900
50,347,2011,4,140000,1500,0,1,6699
14,536,2005,0,141000,2700,4,0,3000
51,403,2011,4,187000,1300,0,1,5600
31,604,2006,9,258000,1991,0,1,3300
6,43,1996,10,300000,1900,4,1,4100
45,151,2010,11,280000,1800,4,0,8900
61,429,2005,11,250000,1400,0,1,3950
55,352,2019,3,77000,1500,0,0,18990
32,477,2016,10,51000,2000,4,0,18490
67,124,2011,10,200000,1400,0,1,6000
31,604,2016,3,165000,1700,0,0,16350
45,151,1994,10,395000,1997,3,1,2650
23,275,2008,4,125000,1200,4,1,3200
31,528,2016,3,147919,1999,0,0,16100
45,628,2001,11,395000,2200,0,1,2599
67,128,2010,11,145000,1789,3,0,7000
5,96,2008,10,200000,2400,4,0,7500
50,484,2014,3,125000,1200,4,1,7900
67,500,2003,3,146000,2000,4,1,3600
30,203,2006,4,189000,1500,4,1,2500
15,164,2008,6,159000,2000,4,0,2900
65,315,2008,9,189000,2000,4,1,4500
31,223,2017,3,12000,1600,4,0,9200
70,446,2001,11,205700,1898,0,1,1400
55,208,2013,4,26000,1200,4,1,3700
67,217,2014,10,75000,1600,4,0,7200
40,177,2014,10,123000,1800,2,0,7700
70,286,2007,4,123000,1400,4,1,1550
55,188,2014,3,149000,1500,0,0,10350
61,570,2016,10,250001,1600,0,0,14299
45,89,2010,4,280000,1498,3,1,4400
5,94,2006,10,200000,2000,4,1,2200
17,398,2010,10,130000,800,4,1,1500
50,484,2015,3,96000,1200,4,0,11950
51,661,2003,6,350000,1800,3,1,3800
70,446,2009,11,255000,2000,0,1,3000
67,372,2007,9,210000,2700,3,0,15950
55,314,2015,6,160000,1500,0,1,7800
61,429,2015,11,100000,1600,0,0,13600
70,588,2010,3,156000,1400,4,1,7100
61,429,2015,10,129000,1400,4,1,9650
50,347,2011,4,139648,1500,0,0,7200
52,5,2019,2,27000,999,4,1,7700
70,446,1995,11,400000,1800,3,1,1300
61,429,2007,10,252000,1600,3,1,3490
70,308,2011,4,111500,1400,4,0,8300
61,570,2009,10,106355,1800,4,0,8100
15,153,2011,3,320000,2200,0,0,10999
70,308,2009,4,170000,1400,4,1,5400
31,604,2016,9,128126,1999,0,0,15650
6,43,2006,10,121274,2000,4,1,7200
36,553,2017,3,160454,1999,0,0,17100
31,604,2016,3,140624,1999,0,0,15700
39,497,2008,3,200001,2700,0,0,13500
5,479,2016,9,145000,1968,0,0,14800
71,643,2016,11,136000,1969,0,1,13000
71,611,2013,11,280000,2400,0,0,13100
36,561,2016,3,160283,1999,0,0,14900
36,194,2018,6,67680,2199,0,0,1945
36,114,2020,10,4156,1599,4,0,14999
36,561,2016,3,102100,1699,0,0,13450
36,561,2016,3,98672,1699,0,0,14380
36,553,2016,9,128117,1999,0,0,16850
36,434,2016,10,118824,2000,2,0,11550
70,447,2010,2,210000,2000,4,0,8500
51,122,2011,11,166000,1300,0,1,5999
67,186,2018,10,39000,2500,4,0,17700
51,211,2013,6,196000,1300,0,1,5700
67,217,2002,10,157000,1400,4,0,4000
44,390,2004,6,284855,1986,0,1,2222
31,552,1995,10,285000,2000,3,1,1800
67,217,2007,10,220000,1400,0,1,5000
6,67,1995,10,256385,2000,4,0,3900
52,445,2006,6,243666,1600,4,1,3350
52,60,1995,10,20000,1600,4,1,500
67,466,2011,4,203000,1800,2,0,8900
5,96,2005,10,300000,2000,0,1,8000
45,243,2003,10,265000,2690,0,0,3849
51,219,2011,4,191000,1300,0,1,4550
67,472,2016,4,10000,1600,0,1,6400
5,96,1998,11,222222,2500,0,1,2100
45,243,2004,10,300000,2200,0,0,5000
23,277,2015,4,190000,1000,4,0,6500
70,446,1992,11,123456,1800,4,1,1400
23,280,2017,11,192000,1500,0,1,9000
45,628,1998,6,200000,2200,0,1,1400
50,109,2000,4,188000,1500,4,1,1800
5,94,2015,10,95000,2000,4,0,15000
15,157,2008,4,230000,1000,4,1,2900
67,128,2008,10,230000,2200,0,1,4700
51,122,1999,11,334500,1700,0,1,1600
48,438,2014,3,212000,2000,5,0,12500
31,528,2011,3,16000,2200,0,1,13555
45,151,1994,4,350000,1800,4,1,1500
52,18,2000,4,162000,1400,3,0,2600
6,67,2000,10,300000,2000,0,1,1200
71,645,2007,9,270000,2400,0,0,12500
44,181,2008,3,190000,2300,4,0,6650
50,347,2013,3,100000,1600,4,0,9800
70,385,2000,2,225431,1200,0,1,2200
51,122,2011,11,238000,1400,3,1,5500
44,54,1997,4,278000,1500,4,1,1600
67,217,2006,11,27000,1400,0,1,5450
45,134,2007,4,209155,1700,4,0,6000
31,670,2013,3,190000,2000,0,1,12800
55,114,1991,6,140000,1600,0,1,500
67,124,2010,4,163700,1400,0,1,7111
51,616,1991,10,250000,1398,4,1,800
6,0,2012,4,134000,1600,4,1,10800
45,243,2011,10,203000,2200,0,0,13400
55,402,2017,11,140000,1500,0,1,9200
51,661,2008,6,208292,1796,4,1,4500
6,640,2005,9,230000,2494,3,0,9600
16,381,2007,10,303303,1400,3,1,2000
14,536,2001,10,208000,1996,4,0,3400
5,94,2010,10,164000,1984,4,0,11800
70,446,2009,11,21000,1400,3,1,7000
6,67,2001,10,409000,2500,0,1,4800
16,381,2009,10,188574,1400,3,1,3500
70,182,2014,11,163000,2000,3,1,9000
32,477,2016,3,150000,2143,0,0,12700
69,35,2005,10,2020,1500,4,1,1200
70,446,2002,11,299564,2000,4,1,3500
70,308,1997,4,224500,1600,4,1,1750
45,151,2004,11,235000,2195,0,0,3899
16,242,2011,3,133000,1500,0,1,7999
17,398,2008,4,46000,800,4,1,500
44,77,1996,4,257000,2000,3,1,500
50,484,2018,3,29000,1500,0,1,17990
67,217,1998,4,285000,1300,3,1,2800
16,242,2015,3,80000,1500,0,1,8500
50,484,2016,3,141000,1600,0,0,14250
36,553,2012,3,78805,2500,0,0,8199
61,570,2007,10,224000,1800,4,1,6300
51,122,2006,4,290000,1400,4,1,4300
5,91,2003,4,275450,1400,0,1,3550
61,570,2010,10,192000,2000,0,1,7950
45,151,1995,10,340000,1800,3,0,2200
51,122,1993,4,22266,1400,4,1,1200
61,271,2009,1,192000,1422,0,1,4600
15,158,2006,2,215000,1400,3,1,1700
50,464,1991,11,300000,2000,0,1,20000
70,446,2011,6,182300,2000,0,1,7300
70,446,2009,11,235000,1400,3,0,7400
50,427,2006,4,300000,1500,0,1,3500
45,243,2007,10,260000,2200,0,0,17500
55,532,2008,6,229000,1486,0,1,4250
16,381,2015,10,154593,1200,4,1,3899
45,243,2006,10,337000,2149,0,1,10200
31,664,2011,4,260000,1600,0,1,6800
22,148,1995,4,210000,1400,4,1,600
6,43,2004,10,278000,2000,0,1,4800
67,217,2003,11,255000,1600,4,1,4500
45,243,1998,10,283000,1999,4,1,3650
70,542,2013,6,220000,2000,0,1,14000
61,271,2005,11,220000,1400,0,1,3300
55,577,2016,10,138000,1600,0,0,15990
6,43,2005,10,189000,2000,4,0,4300
60,112,2007,4,154000,1900,0,1,2900
17,398,2006,4,130000,850,4,1,1000
70,182,2012,6,170000,2000,0,1,9000
70,308,2008,4,162000,1400,4,1,5490
70,308,2008,11,225000,1400,4,1,5300
63,502,2006,3,75000,2700,0,0,3000
61,271,2003,4,125000,1200,4,1,1600
61,271,2003,4,113000,1400,4,1,1300
5,575,2008,2,123000,1800,4,1,4900
23,513,2011,6,136000,2000,0,1,4200
70,542,2005,6,230000,1900,0,0,3150
31,528,2013,3,23000,2000,4,0,9300
50,485,2014,9,118000,1500,0,1,6200
15,159,2010,4,85000,1200,4,1,2500
23,280,2013,10,84000,1600,4,0,4700
45,243,1997,10,190000,2000,3,0,3500
30,203,2010,10,123000,1400,2,1,3550
61,429,2010,11,200000,1400,4,0,7500
5,80,1993,10,311000,2000,4,1,1500
70,182,2004,10,20060,2000,0,1,3500
61,271,2007,4,229000,1400,0,1,3700
36,195,2016,4,156000,1600,4,0,6200
70,447,2012,10,125000,2000,0,0,6700
71,645,2013,9,112000,2400,0,0,10500
70,456,2010,4,85000,1200,4,1,3700
50,484,2007,9,110000,1500,0,1,4400
55,532,2013,6,72000,1500,0,1,3990
67,128,2009,10,125600,2000,4,0,5700
55,532,2011,6,135000,1500,0,0,3600
31,101,2007,10,223000,1400,4,1,3500
61,570,2018,4,47500,1600,0,0,20500
15,164,2006,6,200000,2000,3,0,5000
50,347,2011,3,35000,1600,4,0,6200
6,67,2006,10,270009,2500,3,0,7800
23,250,2016,3,183000,2000,4,0,15990
55,314,2009,6,125600,1500,0,1,3700
48,438,2009,9,110200,2400,4,1,3600
67,197,2001,2,132000,1800,4,0,2100
51,616,2003,10,126000,2000,0,1,2200
67,124,2010,4,103000,1400,0,1,4300
31,552,2012,10,123200,1999,4,0,8500
31,528,2019,3,52231,2000,4,0,13000
6,43,2004,10,164644,1995,4,0,10690
39,287,2008,9,240000,2200,0,0,9000
70,446,2013,10,200000,2000,0,0,7000
55,402,2009,4,195000,1500,0,1,5000
48,556,2002,11,150000,1600,4,1,3000
51,211,2006,11,126456,1300,0,1,1800
45,243,2005,10,183000,2700,0,0,3450
5,94,2008,10,225000,2000,4,1,4450
16,381,2015,10,241654,1149,3,1,3700
70,446,2015,10,15000,1800,4,0,9999
23,275,2002,5,190000,1300,4,1,3500
70,446,2005,10,440000,2000,0,1,5000
50,485,2011,3,178776,1500,0,1,8750
70,308,1995,11,245367,1600,3,1,1600
